train_no,journey_date,station_seq,station_code,delay_min,reporting_lag_min,scheduled_count
12002,2025-11-18,9,BCT,0.0,0,8
12002,2025-11-18,10,BRC,0.5,0,5
12002,2025-11-18,11,RTM,0.0,0,10
12002,2025-11-18,12,KOTA,0.0,0,13
12002,2025-11-18,13,MAS,0.0,0,17
12002,2025-11-18,14,SBC,0.0,0,2
12002,2025-11-18,15,NDLS,0.0,0,11
12002,2025-11-18,16,GZB,0.0,0,15
12002,2025-11-18,17,ALJN,0.0,0,5
12002,2025-11-18,18,TDL,0.0,0,14
12002,2025-11-18,19,CNB,0.0,0,2
12952,2025-11-10,1,GZB,0.0,0,16
12952,2025-11-10,2,ALJN,0.0,0,5
12952,2025-11-10,3,TDL,0.0,7,5
12952,2025-11-10,4,CNB,0.0,10,12
12952,2025-11-10,5,PRYJ,0.0,0,12
12952,2025-11-10,6,DDU,0.0,0,10
12952,2025-11-10,7,PNBE,0.0,0,4
12952,2025-11-10,8,HWH,0.0,0,10
12952,2025-11-10,9,BCT,0.0,0,14
12952,2025-11-10,10,BRC,0.0,0,6
12952,2025-11-10,11,RTM,0.0,0,9
12952,2025-11-10,12,KOTA,0.0,0,16
12952,2025-11-10,13,MAS,0.0,0,14
12952,2025-11-10,14,SBC,0.0,0,5
12952,2025-11-10,15,NDLS,0.0,0,7
12952,2025-11-10,16,GZB,0.0,0,14
12952,2025-11-10,17,ALJN,0.0,0,10
12952,2025-11-10,18,TDL,0.0,0,2
12952,2025-11-10,19,CNB,0.0,10,11
12952,2025-11-10,20,PRYJ,0.0,0,7
12952,2025-11-10,21,DDU,0.0,0,8
12952,2025-11-10,22,PNBE,0.0,0,7
12807,2025-10-01,1,GZB,0.0,0,3
12807,2025-10-01,2,ALJN,0.0,0,15
12807,2025-10-01,3,TDL,0.0,26,3
12807,2025-10-01,4,CNB,3.8,30,12
12807,2025-10-01,5,PRYJ,8.9,0,14
12807,2025-10-01,6,DDU,9.0,0,13
12807,2025-10-01,7,PNBE,12.5,0,10
12807,2025-10-01,8,HWH,17.9,11,16
12807,2025-10-01,9,BCT,18.8,10,2
12807,2025-10-01,10,BRC,24.2,0,5
12807,2025-10-01,11,RTM,28.5,7,12
12807,2025-10-01,12,KOTA,33.4,0,6
12807,2025-10-01,13,MAS,38.3,26,9
12807,2025-10-01,14,SBC,36.0,0,16
12807,2025-10-01,15,NDLS,34.5,28,4
12807,2025-10-01,16,GZB,35.2,0,9
12952,2025-10-22,1,GZB,0.0,25,17
12952,2025-10-22,2,ALJN,0.0,0,11
12952,2025-10-22,3,TDL,0.0,0,9
12952,2025-10-22,4,CNB,0.6,0,15
12952,2025-10-22,5,PRYJ,4.1,28,7
12952,2025-10-22,6,DDU,1.8,0,13
12952,2025-10-22,7,PNBE,3.8,0,16
12952,2025-10-22,8,HWH,4.8,0,5
12952,2025-10-22,9,BCT,10.2,0,7
12952,2025-10-22,10,BRC,3.8,0,5
12952,2025-10-22,11,RTM,0.0,0,5
12952,2025-10-22,12,KOTA,3.4,0,10
12952,2025-10-22,13,MAS,6.3,0,9
12952,2025-10-22,14,SBC,6.4,14,5
12952,2025-10-22,15,NDLS,10.7,0,4
12952,2025-10-22,16,GZB,11.9,0,11
12952,2025-10-22,17,ALJN,16.1,0,14
12952,2025-10-22,18,TDL,12.6,0,9
12952,2025-10-22,19,CNB,14.1,0,11
12952,2025-10-22,20,PRYJ,16.2,28,12
12952,2025-10-22,21,DDU,18.5,6,12
12807,2025-10-02,1,GZB,0.0,9,7
12807,2025-10-02,2,ALJN,0.0,0,17
12807,2025-10-02,3,TDL,0.0,0,5
12807,2025-10-02,4,CNB,0.0,0,5
12807,2025-10-02,5,PRYJ,0.0,0,6
12807,2025-10-02,6,DDU,0.0,0,9
12807,2025-10-02,7,PNBE,0.0,0,8
12807,2025-10-02,8,HWH,0.0,0,2
12807,2025-10-02,9,BCT,0.0,0,13
12807,2025-10-02,10,BRC,0.0,0,4
12807,2025-10-02,11,RTM,0.7,22,13
12807,2025-10-02,12,KOTA,0.0,0,5
12807,2025-10-02,13,MAS,0.8,32,15
12807,2025-10-02,14,SBC,2.5,0,9
12807,2025-10-02,15,NDLS,0.0,0,11
12424,2025-12-01,1,GZB,0.0,0,17
12424,2025-12-01,2,ALJN,0.0,0,6
12424,2025-12-01,3,TDL,9.9,13,12
12424,2025-12-01,4,CNB,4.0,0,10
12424,2025-12-01,5,PRYJ,0.0,0,9
12424,2025-12-01,6,DDU,0.0,0,12
12424,2025-12-01,7,PNBE,0.0,0,3
12424,2025-12-01,8,HWH,0.0,15,6
12424,2025-12-01,9,BCT,0.0,0,9
12424,2025-12-01,10,BRC,1.9,0,17
12424,2025-12-01,11,RTM,6.7,0,8
12424,2025-12-01,12,KOTA,11.6,21,11
12424,2025-12-01,13,MAS,12.8,0,15
12424,2025-12-01,14,SBC,13.5,7,15
12424,2025-12-01,15,NDLS,18.9,0,2
12424,2025-12-01,16,GZB,19.2,30,11
12424,2025-12-01,17,ALJN,23.9,0,14
12424,2025-12-01,18,TDL,27.2,0,9
12424,2025-12-01,19,CNB,27.6,0,4
12424,2025-12-01,20,PRYJ,37.0,0,5
12424,2025-12-01,21,DDU,40.1,0,10
12424,2025-12-01,22,PNBE,40.2,0,3
12424,2025-12-01,23,HWH,48.6,0,9
12424,2025-12-01,24,BCT,43.8,13,15
12953,2025-12-10,1,GZB,0.0,0,9
12953,2025-12-10,2,ALJN,0.0,0,14
12953,2025-12-10,3,TDL,0.0,0,9
12953,2025-12-10,4,CNB,0.6,0,2
12953,2025-12-10,5,PRYJ,5.8,0,16
12953,2025-12-10,6,DDU,9.6,0,11
12953,2025-12-10,7,PNBE,6.3,18,9
12953,2025-12-10,8,HWH,10.5,0,13
12953,2025-12-10,9,BCT,9.3,0,5
12953,2025-12-10,10,BRC,11.3,21,17
12953,2025-12-10,11,RTM,10.9,0,12
12953,2025-12-10,12,KOTA,10.0,0,2
12953,2025-12-10,13,MAS,12.1,27,13
12807,2025-10-22,1,GZB,0.0,0,4
12807,2025-10-22,2,ALJN,0.0,0,10
12807,2025-10-22,3,TDL,0.0,0,11
12807,2025-10-22,4,CNB,0.0,0,13
12807,2025-10-22,5,PRYJ,0.0,0,10
12807,2025-10-22,6,DDU,0.9,0,11
12807,2025-10-22,7,PNBE,3.7,0,3
12807,2025-10-22,8,HWH,11.4,0,14
12807,2025-10-22,9,BCT,12.2,0,6
12807,2025-10-22,10,BRC,13.1,0,3
12807,2025-10-22,11,RTM,15.8,0,5
12807,2025-10-22,12,KOTA,19.9,0,5
12807,2025-10-22,13,MAS,26.8,0,6
12807,2025-10-22,14,SBC,25.8,0,5
12807,2025-10-22,15,NDLS,29.0,0,2
12807,2025-10-22,16,GZB,25.7,0,3
12807,2025-10-22,17,ALJN,28.8,32,14
12807,2025-10-22,18,TDL,22.7,0,7
12807,2025-10-22,19,CNB,23.3,0,4
12807,2025-10-22,20,PRYJ,18.7,0,2
12807,2025-10-22,21,DDU,27.6,25,7
12807,2025-10-22,22,PNBE,28.5,0,11
12807,2025-10-22,23,HWH,33.0,0,7
12807,2025-12-09,1,GZB,10.1,27,5
12807,2025-12-09,2,ALJN,11.0,0,8
12807,2025-12-09,3,TDL,6.7,0,6
12807,2025-12-09,4,CNB,12.3,0,7
12807,2025-12-09,5,PRYJ,14.2,0,13
12807,2025-12-09,6,DDU,16.2,0,11
12807,2025-12-09,7,PNBE,21.1,17,16
12807,2025-12-09,8,HWH,24.3,0,3
12807,2025-12-09,9,BCT,28.1,0,13
12807,2025-12-09,10,BRC,26.7,9,14
12807,2025-12-09,11,RTM,24.1,0,16
12807,2025-12-09,12,KOTA,26.2,34,16
12807,2025-12-09,13,MAS,29.7,0,9
12807,2025-12-09,14,SBC,36.9,0,16
12807,2025-12-09,15,NDLS,40.7,0,8
12807,2025-12-09,16,GZB,51.9,0,4
12807,2025-12-09,17,ALJN,54.9,29,11
12807,2025-12-09,18,TDL,54.5,28,13
12423,2025-12-15,1,GZB,12.1,0,5
12423,2025-12-15,2,ALJN,13.1,0,16
12423,2025-12-15,3,TDL,8.0,0,6
12423,2025-12-15,4,CNB,6.6,8,3
12423,2025-12-15,5,PRYJ,9.1,0,8
12423,2025-12-15,6,DDU,18.0,0,14
12423,2025-12-15,7,PNBE,17.9,17,16
12423,2025-12-15,8,HWH,13.1,0,12
12423,2025-12-15,9,BCT,15.4,0,5
12423,2025-12-15,10,BRC,18.0,0,13
12423,2025-12-15,11,RTM,14.2,0,3
12423,2025-12-15,12,KOTA,11.8,0,4
12423,2025-12-15,13,MAS,8.6,22,17
12423,2025-12-15,14,SBC,13.6,11,10
12423,2025-12-15,15,NDLS,25.2,16,11
12423,2025-12-15,16,GZB,28.3,0,8
12423,2025-12-15,17,ALJN,31.8,0,13
12423,2025-12-15,18,TDL,34.5,23,6
12423,2025-12-15,19,CNB,33.4,0,2
12002,2025-10-28,1,GZB,0.0,0,11
12002,2025-10-28,2,ALJN,4.8,33,5
12002,2025-10-28,3,TDL,3.2,0,11
12002,2025-10-28,4,CNB,4.5,20,13
12002,2025-10-28,5,PRYJ,9.8,0,17
12002,2025-10-28,6,DDU,11.3,0,7
12002,2025-10-28,7,PNBE,21.3,0,2
12002,2025-10-28,8,HWH,21.3,0,12
12002,2025-10-28,9,BCT,20.6,0,3
12002,2025-10-28,10,BRC,18.2,0,11
12002,2025-10-28,11,RTM,22.3,0,15
12002,2025-10-28,12,KOTA,28.1,0,17
12002,2025-10-28,13,MAS,29.4,0,10
12002,2025-10-28,14,SBC,34.8,0,17
12137,2025-12-28,1,GZB,0.0,0,5
12137,2025-12-28,2,ALJN,0.0,0,5
12137,2025-12-28,3,TDL,0.0,0,6
12137,2025-12-28,4,CNB,0.0,9,14
12137,2025-12-28,5,PRYJ,0.0,24,10
12137,2025-12-28,6,DDU,0.0,0,7
12137,2025-12-28,7,PNBE,0.0,0,17
12137,2025-12-28,8,HWH,0.0,0,9
12137,2025-12-28,9,BCT,0.0,0,13
12137,2025-12-28,10,BRC,0.6,0,13
12137,2025-12-28,11,RTM,6.8,0,4
12137,2025-12-28,12,KOTA,3.7,0,8
12137,2025-12-28,13,MAS,0.6,28,7
12137,2025-12-28,14,SBC,0.0,0,11
12137,2025-12-28,15,NDLS,1.7,18,7
12137,2025-12-28,16,GZB,7.2,21,10
12137,2025-12-28,17,ALJN,9.0,0,8
12137,2025-12-28,18,TDL,7.1,0,16
12137,2025-12-28,19,CNB,7.1,0,16
12137,2025-12-28,20,PRYJ,7.1,0,13
12137,2025-12-28,21,DDU,3.4,0,15
12951,2025-12-22,1,GZB,0.0,0,12
12951,2025-12-22,2,ALJN,0.0,0,2
12951,2025-12-22,3,TDL,0.0,0,17
12951,2025-12-22,4,CNB,0.0,24,17
12951,2025-12-22,5,PRYJ,0.0,0,15
12951,2025-12-22,6,DDU,0.0,0,16
12951,2025-12-22,7,PNBE,0.9,0,8
12951,2025-12-22,8,HWH,0.0,22,2
12951,2025-12-22,9,BCT,4.3,0,2
12951,2025-12-22,10,BRC,10.5,0,2
12951,2025-12-22,11,RTM,7.1,0,14
12951,2025-12-22,12,KOTA,7.6,33,11
12951,2025-12-22,13,MAS,9.4,0,7
12951,2025-12-22,14,SBC,4.0,14,17
12951,2025-12-22,15,NDLS,0.5,0,14
12951,2025-12-22,16,GZB,7.5,0,10
12951,2025-12-22,17,ALJN,12.6,0,8
12951,2025-12-22,18,TDL,12.2,0,8
12951,2025-12-22,19,CNB,11.3,0,8
12951,2025-12-22,20,PRYJ,12.7,0,9
12951,2025-12-22,21,DDU,8.0,0,5
12951,2025-12-22,22,PNBE,9.5,0,8
12951,2025-10-20,1,GZB,0.0,16,12
12951,2025-10-20,2,ALJN,0.0,0,7
12951,2025-10-20,3,TDL,0.0,0,3
12951,2025-10-20,4,CNB,0.0,0,11
12951,2025-10-20,5,PRYJ,0.0,31,17
12951,2025-10-20,6,DDU,0.0,0,2
12951,2025-10-20,7,PNBE,0.0,0,2
12951,2025-10-20,8,HWH,0.0,0,12
12951,2025-10-20,9,BCT,0.0,0,10
12951,2025-10-20,10,BRC,0.0,0,4
12951,2025-10-20,11,RTM,0.0,0,17
12951,2025-10-20,12,KOTA,0.0,0,17
12951,2025-10-20,13,MAS,0.0,0,8
12951,2025-10-20,14,SBC,0.0,26,3
12951,2025-10-20,15,NDLS,0.5,0,8
12951,2025-10-20,16,GZB,5.3,12,10
12951,2025-10-20,17,ALJN,5.4,0,12
12951,2025-10-20,18,TDL,1.7,26,2
12295,2025-10-01,1,GZB,10.2,0,5
12295,2025-10-01,2,ALJN,13.6,17,15
12295,2025-10-01,3,TDL,11.5,0,2
12295,2025-10-01,4,CNB,13.8,31,11
12295,2025-10-01,5,PRYJ,16.4,0,13
12295,2025-10-01,6,DDU,15.9,0,6
12295,2025-10-01,7,PNBE,12.8,0,7
12295,2025-10-01,8,HWH,12.0,0,8
12295,2025-10-01,9,BCT,16.8,6,4
12295,2025-10-01,10,BRC,22.3,0,17
12295,2025-10-01,11,RTM,24.8,0,10
12295,2025-10-01,12,KOTA,33.8,0,8
12295,2025-10-01,13,MAS,30.1,31,4
12295,2025-10-01,14,SBC,35.9,0,13
12295,2025-10-01,15,NDLS,36.3,0,7
12295,2025-10-01,16,GZB,34.1,15,5
12295,2025-10-01,17,ALJN,38.0,0,5
12295,2025-10-01,18,TDL,33.8,0,5
12295,2025-10-01,19,CNB,31.0,0,11
12295,2025-10-01,20,PRYJ,34.4,9,6
12295,2025-10-01,21,DDU,33.3,0,6
12295,2025-10-01,22,PNBE,39.3,0,5
12295,2025-10-01,23,HWH,39.6,0,3
12952,2025-11-11,1,GZB,11.4,0,5
12952,2025-11-11,2,ALJN,15.0,29,16
12952,2025-11-11,3,TDL,16.6,0,2
12952,2025-11-11,4,CNB,18.5,0,9
12952,2025-11-11,5,PRYJ,21.9,0,12
12952,2025-11-11,6,DDU,25.0,0,7
12952,2025-11-11,7,PNBE,25.5,25,16
12952,2025-11-11,8,HWH,20.6,25,13
12952,2025-11-11,9,BCT,20.9,0,17
12952,2025-11-11,10,BRC,24.3,33,17
12952,2025-11-11,11,RTM,19.4,17,2
12423,2025-12-18,1,GZB,0.0,0,5
12423,2025-12-18,2,ALJN,0.0,10,17
12423,2025-12-18,3,TDL,0.0,0,12
12423,2025-12-18,4,CNB,7.3,0,9
12423,2025-12-18,5,PRYJ,8.8,0,11
12423,2025-12-18,6,DDU,4.3,0,12
12423,2025-12-18,7,PNBE,0.0,0,3
12423,2025-12-18,8,HWH,0.0,0,11
12423,2025-12-18,9,BCT,0.0,0,6
12423,2025-12-18,10,BRC,0.0,25,4
12423,2025-12-18,11,RTM,0.0,0,13
12423,2025-12-18,12,KOTA,0.0,0,6
12423,2025-12-18,13,MAS,8.2,0,10
12423,2025-12-18,14,SBC,7.4,29,5
12423,2025-12-18,15,NDLS,12.3,26,7
12423,2025-12-18,16,GZB,9.9,0,9
12423,2025-12-18,17,ALJN,14.0,0,6
12423,2025-12-18,18,TDL,12.0,27,11
12423,2025-12-18,19,CNB,12.9,28,5
12431,2025-12-18,1,GZB,0.0,9,2
12431,2025-12-18,2,ALJN,0.0,0,11
12431,2025-12-18,3,TDL,0.0,0,3
12431,2025-12-18,4,CNB,0.0,0,11
12431,2025-12-18,5,PRYJ,0.0,0,9
12431,2025-12-18,6,DDU,0.0,0,10
12431,2025-12-18,7,PNBE,0.0,16,10
12431,2025-12-18,8,HWH,0.0,0,15
12431,2025-12-18,9,BCT,0.0,0,8
12431,2025-12-18,10,BRC,1.4,0,5
12431,2025-12-18,11,RTM,5.2,0,13
12431,2025-12-18,12,KOTA,8.7,0,10
12431,2025-12-18,13,MAS,7.5,0,10
12431,2025-12-18,14,SBC,10.8,0,15
12431,2025-12-18,15,NDLS,15.1,27,13
12431,2025-12-18,16,GZB,16.6,0,12
12431,2025-12-18,17,ALJN,14.6,0,11
12431,2025-12-18,18,TDL,13.0,0,13
12431,2025-12-18,19,CNB,15.3,0,10
12801,2025-12-07,1,GZB,0.0,0,10
12801,2025-12-07,2,ALJN,0.0,24,4
12801,2025-12-07,3,TDL,0.0,0,7
12801,2025-12-07,4,CNB,0.0,30,2
12801,2025-12-07,5,PRYJ,0.0,0,9
12801,2025-12-07,6,DDU,0.0,0,3
12801,2025-12-07,7,PNBE,0.0,0,2
12801,2025-12-07,8,HWH,0.0,0,9
12801,2025-12-07,9,BCT,0.0,0,17
12801,2025-12-07,10,BRC,0.0,0,2
12801,2025-12-07,11,RTM,0.0,0,9
12801,2025-12-07,12,KOTA,10.7,0,5
12801,2025-12-07,13,MAS,16.8,11,4
12801,2025-12-07,14,SBC,14.4,0,14
12801,2025-12-07,15,NDLS,18.0,0,10
12801,2025-12-07,16,GZB,23.4,0,12
12801,2025-12-07,17,ALJN,26.6,0,17
12801,2025-12-07,18,TDL,28.4,28,14
12801,2025-12-07,19,CNB,27.4,0,17
12801,2025-12-07,20,PRYJ,24.5,14,17
12801,2025-12-07,21,DDU,23.8,34,15
12423,2025-12-07,1,GZB,0.0,0,16
12423,2025-12-07,2,ALJN,0.5,0,10
12423,2025-12-07,3,TDL,3.2,32,2
12423,2025-12-07,4,CNB,3.0,0,2
12423,2025-12-07,5,PRYJ,11.3,0,3
12423,2025-12-07,6,DDU,14.8,5,13
12423,2025-12-07,7,PNBE,10.9,16,12
12423,2025-12-07,8,HWH,16.9,0,4
12423,2025-12-07,9,BCT,17.3,0,13
12423,2025-12-07,10,BRC,17.2,0,10
12423,2025-12-07,11,RTM,20.4,0,5
12423,2025-12-07,12,KOTA,25.2,0,8
12423,2025-12-07,13,MAS,28.1,0,12
12423,2025-12-07,14,SBC,31.2,0,12
12423,2025-12-07,15,NDLS,34.6,17,3
12423,2025-12-07,16,GZB,43.2,0,5
12423,2025-12-07,17,ALJN,52.2,0,13
12423,2025-12-07,18,TDL,60.1,0,10
12423,2025-12-07,19,CNB,69.9,0,13
12423,2025-12-07,20,PRYJ,71.7,7,4
12423,2025-12-07,21,DDU,66.0,0,6
12423,2025-12-07,22,PNBE,64.0,0,4
12423,2025-12-07,23,HWH,68.7,0,9
12423,2025-12-07,24,BCT,74.2,0,14
12137,2025-12-20,1,GZB,5.8,0,5
12137,2025-12-20,2,ALJN,8.4,0,16
12137,2025-12-20,3,TDL,14.8,25,3
12137,2025-12-20,4,CNB,14.4,33,2
12137,2025-12-20,5,PRYJ,15.2,16,16
12137,2025-12-20,6,DDU,12.4,0,13
12137,2025-12-20,7,PNBE,15.1,33,7
12137,2025-12-20,8,HWH,21.8,0,16
12137,2025-12-20,9,BCT,19.0,0,8
12137,2025-12-20,10,BRC,24.7,0,9
12259,2025-11-09,1,GZB,0.0,28,8
12259,2025-11-09,2,ALJN,0.0,0,14
12259,2025-11-09,3,TDL,4.0,0,3
12259,2025-11-09,4,CNB,0.0,0,14
12259,2025-11-09,5,PRYJ,0.0,0,4
12259,2025-11-09,6,DDU,0.0,0,14
12259,2025-11-09,7,PNBE,0.0,0,2
12259,2025-11-09,8,HWH,2.3,0,16
12259,2025-11-09,9,BCT,10.5,0,15
12259,2025-11-09,10,BRC,8.7,0,13
12259,2025-11-09,11,RTM,14.9,0,2
12259,2025-11-09,12,KOTA,23.0,0,13
12259,2025-11-09,13,MAS,23.4,17,8
12259,2025-11-09,14,SBC,19.9,0,2
12259,2025-11-09,15,NDLS,18.6,17,7
12305,2025-12-09,1,GZB,0.2,6,6
12305,2025-12-09,2,ALJN,0.0,0,6
12305,2025-12-09,3,TDL,0.0,18,2
12305,2025-12-09,4,CNB,0.0,0,11
12305,2025-12-09,5,PRYJ,2.8,14,5
12305,2025-12-09,6,DDU,7.5,0,11
12305,2025-12-09,7,PNBE,6.5,0,17
12305,2025-12-09,8,HWH,4.5,11,12
12305,2025-12-09,9,BCT,4.8,0,12
12305,2025-12-09,10,BRC,1.8,0,3
12305,2025-12-09,11,RTM,5.3,26,9
12305,2025-12-09,12,KOTA,2.8,0,14
12305,2025-12-09,13,MAS,2.3,0,7
12305,2025-12-09,14,SBC,3.1,0,15
12305,2025-12-09,15,NDLS,1.4,0,9
12305,2025-12-09,16,GZB,5.9,0,8
12305,2025-12-09,17,ALJN,11.7,18,13
12305,2025-12-09,18,TDL,12.4,0,17
12305,2025-12-09,19,CNB,17.8,0,8
12305,2025-12-09,20,PRYJ,13.4,0,2
12807,2025-10-25,1,GZB,0.0,0,2
12807,2025-10-25,2,ALJN,0.0,13,6
12807,2025-10-25,3,TDL,0.0,0,11
12807,2025-10-25,4,CNB,0.0,0,2
12807,2025-10-25,5,PRYJ,0.0,0,7
12807,2025-10-25,6,DDU,0.0,0,17
12807,2025-10-25,7,PNBE,0.0,0,12
12807,2025-10-25,8,HWH,2.0,32,8
12807,2025-10-25,9,BCT,1.8,25,2
12807,2025-10-25,10,BRC,5.1,18,2
12431,2025-12-08,1,GZB,0.0,0,4
12431,2025-12-08,2,ALJN,0.0,32,3
12431,2025-12-08,3,TDL,0.0,0,16
12431,2025-12-08,4,CNB,0.0,0,5
12431,2025-12-08,5,PRYJ,0.0,14,9
12431,2025-12-08,6,DDU,0.0,0,6
12431,2025-12-08,7,PNBE,0.0,33,2
12431,2025-12-08,8,HWH,3.7,5,17
12431,2025-12-08,9,BCT,5.3,0,7
12431,2025-12-08,10,BRC,1.6,0,16
12431,2025-12-08,11,RTM,1.8,0,6
12431,2025-12-08,12,KOTA,4.0,0,15
12431,2025-12-08,13,MAS,3.2,0,17
12431,2025-12-08,14,SBC,0.3,0,5
12431,2025-12-08,15,NDLS,0.0,0,17
12431,2025-12-08,16,GZB,4.3,23,2
12424,2025-11-22,1,GZB,0.0,0,2
12424,2025-11-22,2,ALJN,0.0,0,4
12424,2025-11-22,3,TDL,0.0,0,11
12424,2025-11-22,4,CNB,0.0,33,12
12424,2025-11-22,5,PRYJ,0.0,0,8
12424,2025-11-22,6,DDU,0.0,0,10
12424,2025-11-22,7,PNBE,0.0,0,11
12424,2025-11-22,8,HWH,0.0,0,12
12424,2025-11-22,9,BCT,0.0,0,16
12424,2025-11-22,10,BRC,2.4,0,4
12424,2025-11-22,11,RTM,0.0,0,10
12424,2025-11-22,12,KOTA,0.0,0,9
12424,2025-11-22,13,MAS,0.0,0,17
12424,2025-11-22,14,SBC,0.0,32,9
22416,2025-12-11,1,GZB,0.0,17,17
22416,2025-12-11,2,ALJN,4.1,0,3
22416,2025-12-11,3,TDL,3.4,0,2
22416,2025-12-11,4,CNB,0.8,0,2
22416,2025-12-11,5,PRYJ,6.9,0,9
22416,2025-12-11,6,DDU,14.9,0,8
22416,2025-12-11,7,PNBE,16.9,0,17
22416,2025-12-11,8,HWH,21.9,24,14
22416,2025-12-11,9,BCT,25.9,0,12
22416,2025-12-11,10,BRC,22.5,0,16
22416,2025-12-11,11,RTM,24.2,0,11
22416,2025-12-11,12,KOTA,22.1,32,9
22416,2025-12-11,13,MAS,23.6,13,15
22416,2025-12-11,14,SBC,23.2,0,12
22416,2025-12-11,15,NDLS,24.9,0,7
22416,2025-12-11,16,GZB,29.1,18,4
22416,2025-12-11,17,ALJN,30.7,0,5
22416,2025-12-11,18,TDL,25.1,0,5
22416,2025-12-11,19,CNB,29.8,19,11
22416,2025-12-11,20,PRYJ,30.1,0,8
12423,2025-12-18,1,GZB,0.0,7,14
12423,2025-12-18,2,ALJN,0.0,0,12
12423,2025-12-18,3,TDL,0.0,8,7
12423,2025-12-18,4,CNB,0.0,31,5
12423,2025-12-18,5,PRYJ,0.0,14,9
12423,2025-12-18,6,DDU,0.0,33,8
12423,2025-12-18,7,PNBE,4.3,0,10
12423,2025-12-18,8,HWH,2.4,23,9
12423,2025-12-18,9,BCT,5.5,0,11
12423,2025-12-18,10,BRC,6.1,0,8
12423,2025-12-18,11,RTM,7.5,0,4
12423,2025-12-18,12,KOTA,10.3,0,12
12423,2025-12-18,13,MAS,7.6,0,11
12295,2025-10-07,1,GZB,11.2,0,11
12295,2025-10-07,2,ALJN,9.8,0,2
12295,2025-10-07,3,TDL,12.8,8,3
12295,2025-10-07,4,CNB,19.4,0,4
12295,2025-10-07,5,PRYJ,18.9,0,16
12295,2025-10-07,6,DDU,21.4,0,8
12295,2025-10-07,7,PNBE,19.9,7,9
12295,2025-10-07,8,HWH,25.7,15,4
12295,2025-10-07,9,BCT,30.1,0,14
12295,2025-10-07,10,BRC,34.4,0,6
12295,2025-10-07,11,RTM,33.6,0,10
12295,2025-10-07,12,KOTA,37.0,0,2
12295,2025-10-07,13,MAS,35.5,30,13
12295,2025-10-07,14,SBC,36.2,0,5
12295,2025-10-07,15,NDLS,35.2,27,15
12295,2025-10-07,16,GZB,36.7,0,8
12295,2025-10-07,17,ALJN,40.6,0,9
12295,2025-10-07,18,TDL,38.5,0,17
12137,2025-11-14,1,GZB,0.0,26,16
12137,2025-11-14,2,ALJN,0.0,12,12
12137,2025-11-14,3,TDL,0.0,0,9
12137,2025-11-14,4,CNB,0.0,0,16
12137,2025-11-14,5,PRYJ,0.0,0,17
12137,2025-11-14,6,DDU,0.0,0,5
12137,2025-11-14,7,PNBE,0.0,0,12
12137,2025-11-14,8,HWH,0.0,0,12
12137,2025-11-14,9,BCT,0.0,0,17
12137,2025-11-14,10,BRC,0.0,0,8
12137,2025-11-14,11,RTM,0.0,0,11
22416,2025-10-24,1,GZB,5.8,0,17
22416,2025-10-24,2,ALJN,7.9,0,15
22416,2025-10-24,3,TDL,10.4,10,14
22416,2025-10-24,4,CNB,8.3,0,5
22416,2025-10-24,5,PRYJ,9.3,0,2
22416,2025-10-24,6,DDU,8.4,0,6
22416,2025-10-24,7,PNBE,15.3,13,2
22416,2025-10-24,8,HWH,26.2,0,5
22416,2025-10-24,9,BCT,30.3,0,12
22416,2025-10-24,10,BRC,30.9,0,8
22416,2025-10-24,11,RTM,32.3,0,4
22416,2025-10-24,12,KOTA,33.4,30,12
22416,2025-10-24,13,MAS,39.0,0,14
22416,2025-10-24,14,SBC,45.3,0,5
22416,2025-10-24,15,NDLS,44.5,0,11
12295,2025-10-15,1,GZB,0.0,0,12
12295,2025-10-15,2,ALJN,0.0,0,7
12295,2025-10-15,3,TDL,0.0,0,17
12295,2025-10-15,4,CNB,0.0,0,13
12295,2025-10-15,5,PRYJ,0.0,11,12
12295,2025-10-15,6,DDU,0.0,19,13
12295,2025-10-15,7,PNBE,0.0,31,3
12295,2025-10-15,8,HWH,2.2,0,7
12295,2025-10-15,9,BCT,5.2,0,3
12295,2025-10-15,10,BRC,10.8,0,10
12295,2025-10-15,11,RTM,11.8,0,4
12295,2025-10-15,12,KOTA,11.3,34,3
12295,2025-10-15,13,MAS,10.1,0,15
12295,2025-10-15,14,SBC,6.1,0,8
12295,2025-10-15,15,NDLS,13.0,0,6
12295,2025-10-15,16,GZB,12.1,0,3
12295,2025-10-15,17,ALJN,16.0,0,6
12295,2025-10-15,18,TDL,14.3,0,12
12295,2025-10-15,19,CNB,10.2,0,10
12295,2025-10-15,20,PRYJ,10.6,22,11
12295,2025-10-15,21,DDU,12.7,0,2
12807,2025-10-21,1,GZB,23.0,0,6
12807,2025-10-21,2,ALJN,28.2,19,4
12807,2025-10-21,3,TDL,27.6,0,10
12807,2025-10-21,4,CNB,21.7,0,6
12807,2025-10-21,5,PRYJ,22.1,0,4
12807,2025-10-21,6,DDU,21.5,0,15
12807,2025-10-21,7,PNBE,26.6,0,14
12807,2025-10-21,8,HWH,28.7,29,17
12807,2025-10-21,9,BCT,25.5,0,3
12807,2025-10-21,10,BRC,32.8,0,12
12807,2025-10-21,11,RTM,30.7,0,7
12807,2025-10-21,12,KOTA,35.4,0,2
12807,2025-10-21,13,MAS,38.5,0,16
12807,2025-10-21,14,SBC,39.4,0,7
12807,2025-10-21,15,NDLS,38.9,0,17
